bayes_rating,Strategy Games,Abstract Games,Family Games,Thematic Games,Customizable Games,Wargames,Party Games,Children's Games
5.89174,0,0,0,0,0,0,0,0
5.69898,0,0,0,0,0,0,0,0
5.74575,0,0,0,0,0,0,0,0
5.54482,0,0,0,0,0,0,0,0
5.55717,0,0,0,0,0,0,0,0
5.49588,0,0,0,0,0,0,0,0
5.52034,0,0,0,0,0,0,0,0
5.5918,0,0,0,0,0,0,0,0
5.61272,0,0,0,0,0,0,0,0
5.56288,0,0,0,0,0,0,0,0
6.3209,0,0,0,0,0,0,0,0
5.52154,0,0,0,0,0,0,0,0
5.81431,0,0,0,0,0,0,0,0
5.53929,0,0,0,0,0,0,0,0
5.54149,0,0,0,0,0,0,0,0
5.51131,0,0,0,0,0,0,0,0
5.56168,0,0,0,0,0,0,0,0
5.52092,0,0,0,0,0,0,0,0
6.3683,0,0,0,1,0,0,0,0
5.54923,0,0,0,0,0,0,0,0
5.79241,1,0,0,0,0,0,0,0
5.55254,0,0,0,0,0,0,0,0
5.54672,0,0,0,0,0,0,0,0
5.55885,0,0,0,0,0,0,0,0
5.69251,0,0,0,0,0,0,0,0
5.64373,0,0,0,0,0,0,0,0
5.58519,0,0,0,0,0,0,0,0
5.54244,0,0,0,0,0,0,0,0
6.50184,1,0,0,0,0,0,0,0
5.67086,0,0,0,0,0,0,0,0
5.59087,0,0,0,0,0,0,0,0
5.89474,0,0,0,0,0,0,0,0
6.4771,1,0,0,0,0,0,0,0
6.62144,1,0,0,0,0,0,0,0
5.65511,0,0,0,0,0,0,0,0
5.56789,0,0,0,0,0,0,0,0
5.78695,0,0,0,0,0,0,0,0
5.71603,0,0,0,0,0,0,0,0
6.01175,0,0,0,0,0,0,0,0
5.5519,0,0,0,0,0,0,0,0
5.53678,0,0,0,0,0,0,0,0
5.5932,0,0,0,0,0,0,0,0
5.62656,0,0,0,0,0,0,0,0
5.66869,0,0,0,0,0,0,0,0
6.22392,0,0,0,0,0,0,0,0
5.58863,0,0,0,0,0,0,0,0
5.85629,0,0,0,0,0,0,0,0
5.5149,0,0,0,0,0,0,0,0
5.75066,0,0,0,0,0,0,0,0
5.48542,0,0,0,0,0,0,0,0
6.79622,0,1,1,0,0,0,0,0
5.75795,0,0,0,0,0,0,0,0
5.55712,0,0,0,0,0,0,0,0
5.59169,0,0,0,0,0,0,0,0
5.65428,0,0,0,0,0,0,0,0
5.67626,0,0,0,0,0,0,0,0
6.6193,0,0,0,0,0,0,0,0
5.57181,0,0,0,0,0,0,0,0
5.52053,0,0,0,0,0,0,0,0
6.91167,0,0,1,0,0,0,0,0
6.17583,0,0,0,0,0,0,0,0
5.69096,0,0,0,1,0,0,0,0
5.53815,0,0,0,0,0,0,0,0
5.68348,0,0,0,0,0,0,0,1
5.53792,0,0,0,0,0,0,0,0
5.90433,0,0,0,0,0,0,0,0
6.57364,0,1,1,0,0,0,0,0
5.61613,0,0,0,0,0,0,0,0
5.91511,0,0,0,0,0,0,0,0
5.73004,0,0,0,0,0,0,0,0
5.53643,0,0,0,0,0,0,0,0
5.55425,0,0,0,0,0,0,0,0
5.61133,0,0,0,0,0,0,0,0
5.51927,0,0,0,0,0,0,0,0
5.7744,0,0,0,0,0,0,0,0
5.53672,0,0,0,0,0,0,0,0
5.73019,0,0,0,0,0,0,0,0
5.52823,0,0,0,0,0,0,0,0
6.12084,0,0,1,0,0,0,0,1
7.56399,0,0,1,0,0,0,0,0
7.38736,0,0,1,0,0,0,0,0
5.64007,0,0,0,0,0,0,0,0
6.50114,0,0,0,1,0,0,0,0
6.23792,0,0,0,0,0,0,0,0
5.52655,0,0,0,0,0,0,0,0
5.54139,0,0,0,0,0,0,0,0
5.51495,0,0,0,0,0,0,0,0
6.54518,0,0,1,0,0,0,0,0
6.55495,1,0,0,0,0,0,0,0
5.52048,0,0,0,0,0,0,0,0
6.01135,0,0,0,0,0,0,0,0
7.01136,1,0,0,0,0,0,0,0
5.54429,0,0,0,0,0,0,0,0
5.52363,0,0,0,0,0,0,0,0
5.83744,0,0,0,0,0,0,0,0
5.73389,0,0,0,0,0,0,0,0
5.5195,0,0,0,0,0,0,0,0
5.75323,0,0,0,0,0,0,0,0
5.69338,0,0,0,0,0,0,0,0
5.59739,0,0,1,0,0,0,0,0
5.53527,0,0,0,0,0,0,0,0
5.55113,0,0,0,0,0,0,0,0
5.54592,0,0,0,0,0,0,0,0
5.63098,0,0,0,0,0,0,0,0
5.67443,0,0,0,0,0,0,0,0
5.7294,0,0,0,0,0,0,0,0
5.52327,0,0,0,0,0,0,0,0
5.51598,0,0,1,0,0,0,0,0
5.56714,0,0,0,0,0,0,0,0
6.30419,0,0,1,0,0,0,0,0
6.29006,0,0,0,0,0,0,0,0
5.53231,0,0,0,0,0,0,0,0
5.57505,0,0,0,0,0,0,0,0
5.9992,0,0,0,0,0,0,0,0
6.0683,0,0,0,0,0,0,0,0
5.53054,0,0,0,0,0,0,0,0
5.55771,0,0,0,0,0,0,0,0
5.82707,0,0,0,0,0,0,0,0
5.55452,0,0,1,0,0,0,0,0
5.49919,0,0,0,0,0,0,0,0
5.55272,0,0,0,0,0,0,0,0
5.54224,0,0,0,0,0,0,0,0
6.80584,0,0,1,0,0,0,1,0
5.67652,0,0,0,0,0,0,0,0
6.29494,0,0,1,0,0,0,0,0
5.52114,0,0,1,0,0,0,0,0
5.55489,0,0,0,0,0,0,0,0
6.08354,0,0,0,1,0,0,0,0
5.51679,0,0,0,0,0,0,0,0
5.56201,0,0,0,0,0,0,0,0
5.55907,0,0,0,0,0,0,0,0
5.69892,0,0,0,0,0,0,0,0
5.52265,0,0,0,0,0,0,0,0
5.58067,0,0,0,0,0,0,0,0
5.54484,0,0,0,0,0,0,0,0
5.52086,0,0,0,0,0,0,0,0
5.64893,0,0,0,0,0,0,0,0
5.57365,0,0,0,0,0,0,0,0
5.58606,0,0,0,0,0,0,0,0
5.9036,0,0,0,1,0,0,1,0
5.69496,0,0,0,0,0,0,0,0
5.51131,0,0,0,0,0,0,0,0
5.5614,0,0,0,0,0,0,0,0
5.65677,0,0,1,0,0,0,0,0
5.55252,0,0,0,0,0,0,0,0
5.54016,0,0,0,0,0,0,0,0
5.91568,0,0,0,0,0,0,0,0
5.51671,0,0,1,0,0,0,0,0
6.13024,1,0,1,0,0,0,0,0
5.49197,0,0,0,0,0,0,0,0
7.31861,0,0,0,0,0,0,0,0
6.95205,0,0,0,0,0,0,0,0
6.14166,0,0,0,0,0,0,0,0
6.04731,0,0,0,0,0,0,0,0
7.99769,0,0,0,0,0,0,0,0
5.60149,0,0,0,0,0,0,0,0
5.55597,0,0,0,0,0,0,0,0
7.19726,0,0,0,0,0,0,0,0
5.57881,0,0,0,0,0,0,0,0
5.58433,0,0,0,0,0,0,0,0
5.55755,0,0,0,0,0,0,0,0
5.58195,0,0,0,0,0,0,0,0
6.13161,0,0,0,0,0,0,0,0
6.01429,0,0,0,1,0,0,0,0
6.31845,0,0,0,0,0,0,0,0
5.87088,0,0,0,0,0,0,0,0
5.55555,0,0,0,0,0,0,0,0
5.50126,0,0,0,0,0,0,0,0
6.67299,0,0,0,0,0,0,0,0
5.57085,0,0,0,0,0,0,0,0
5.53651,0,0,0,0,0,0,0,0
5.51991,0,0,0,0,0,0,0,0
5.66034,0,0,0,0,0,0,0,0
5.67998,0,0,0,0,0,0,0,0
6.31646,0,0,0,0,0,0,1,0
5.70859,1,0,0,0,0,0,0,0
6.19699,0,0,0,0,0,0,0,0
5.69556,0,0,0,1,0,0,0,0
5.54565,0,0,0,0,0,0,0,0
6.04402,0,0,0,0,0,0,0,0
6.215,0,0,1,0,0,0,0,0
5.53278,0,0,0,0,0,0,0,0
6.10646,0,1,0,0,0,0,0,0
5.51375,0,0,0,0,0,0,0,0
5.84727,0,0,0,0,0,0,0,0
5.5035,0,0,0,0,0,0,0,0
5.57237,0,0,0,0,0,0,0,0
6.01357,0,0,0,0,0,0,0,0
6.01309,0,0,0,0,0,0,0,0
6.17746,0,0,0,0,0,0,0,0
6.88102,0,0,0,0,0,0,0,0
5.55319,0,0,0,0,0,0,0,0
7.31688,1,0,0,0,0,0,0,0
6.54597,0,0,1,0,0,0,0,0
5.52813,0,0,0,0,0,0,0,0
5.79862,0,0,0,0,0,0,0,0
6.01711,0,0,0,0,0,0,0,0
6.88017,0,0,1,0,0,0,0,0
6.46039,0,0,0,1,0,0,0,0
5.97506,0,0,0,0,0,0,0,0
5.54702,0,0,0,0,0,0,0,0
5.55302,0,0,0,0,0,0,0,0
5.63152,0,0,1,0,0,0,0,0
7.23538,0,0,0,0,0,0,0,0
5.52712,0,0,0,0,0,0,0,0
5.54599,0,0,0,0,0,0,0,0
6.07121,0,0,0,0,0,0,0,0
6.14747,0,0,0,0,0,0,0,0
5.55603,0,0,0,0,0,0,0,0
5.57144,0,0,0,0,0,1,0,0
5.57689,0,0,0,0,0,0,0,0
5.87383,0,0,0,0,0,0,0,0
5.80198,0,0,0,0,0,0,0,0
7.58661,0,0,0,0,0,0,0,0
7.15385,0,0,0,0,0,0,0,0
5.56194,0,0,0,0,0,0,0,0
5.55361,0,0,0,0,0,0,0,0
5.85509,1,0,0,1,0,0,0,0
6.24943,1,0,0,0,0,0,0,0
6.4093,0,0,0,0,0,0,0,0
6.99947,1,0,0,0,0,0,0,0
5.58323,0,0,0,0,0,0,0,0
6.42201,0,0,0,0,0,0,0,0
5.49391,0,0,0,0,0,0,0,0
5.55714,0,0,0,0,0,1,0,0
5.53257,0,0,0,0,0,0,0,0
5.56881,0,0,0,0,0,1,0,0
6.97288,0,0,0,0,0,0,0,0
5.60477,0,0,0,0,0,0,0,0
5.54458,0,0,0,0,0,0,0,0
5.83754,0,0,1,0,0,0,0,0
7.06541,0,0,1,0,0,0,0,0
6.26944,1,0,1,0,0,0,0,0
5.98277,0,0,0,0,0,1,0,0
5.51797,0,0,0,0,0,0,0,0
5.84107,0,0,0,0,0,0,1,0
5.57753,0,0,0,0,0,0,0,0
5.59466,0,0,0,0,0,0,0,0
5.99939,0,0,0,0,0,0,1,0
5.55389,0,0,0,0,0,0,0,0
5.53528,0,0,0,0,0,0,0,0
5.5741,0,0,1,0,0,0,0,0
5.49421,0,0,0,0,0,0,0,0
5.52989,0,0,0,0,0,0,0,0
5.57005,0,0,0,0,0,0,0,0
5.64054,0,0,0,0,0,0,0,0
5.48402,0,0,0,0,0,0,0,0
5.52406,0,0,0,0,0,0,0,0
6.07843,0,0,0,0,0,0,0,0
5.54047,0,0,0,0,0,0,0,0
5.7396,0,0,0,0,0,0,0,0
5.71929,0,0,0,0,0,0,0,0
5.53725,0,0,0,0,0,0,0,0
5.57683,0,0,0,0,0,0,0,0
5.63691,0,0,0,0,0,0,0,0
5.62185,0,0,0,0,0,0,0,0
5.58985,0,0,0,0,0,0,0,0
5.60359,0,0,0,0,0,0,0,0
5.53402,0,0,0,0,0,0,0,0
5.6793,0,0,0,0,0,0,0,0
5.60426,0,0,0,0,0,0,0,0
5.90993,0,0,0,0,0,0,0,0
5.70028,0,0,0,0,0,0,0,0
5.55092,0,0,0,0,0,0,0,0
5.57402,0,0,0,0,0,1,0,0
6.09025,0,0,0,0,0,0,0,0
5.59021,0,0,0,0,0,0,0,0
5.58667,0,0,0,0,0,0,0,0
5.8149,0,0,0,0,0,0,0,0
6.09796,0,0,0,0,0,0,0,0
6.32009,1,0,0,0,0,0,0,0
6.23283,1,0,0,0,0,0,0,0
5.54268,0,0,0,0,0,0,0,0
5.58125,0,0,0,0,0,0,0,0
5.55898,0,0,0,0,0,0,0,0
5.59649,0,0,0,0,0,0,0,0
5.57418,0,0,0,0,0,0,0,0
5.40688,0,0,1,0,0,0,0,0
5.59185,0,0,0,0,0,0,0,0
5.60698,0,0,0,0,0,0,0,0
5.52858,0,0,0,0,0,0,0,0
5.5203,0,0,0,0,0,0,0,0
5.50815,0,0,0,0,0,0,0,0
5.70051,0,0,0,0,0,0,0,0
5.4965,0,0,0,0,0,0,0,0
5.61012,0,0,0,0,0,0,0,0
5.49505,0,0,0,0,0,0,0,0
5.50686,0,0,0,0,0,0,0,0
5.60228,0,0,0,0,0,0,0,0
6.04256,0,0,0,0,0,0,0,0
5.70026,0,0,0,0,0,0,0,0
7.13664,1,0,1,0,0,0,0,0
5.9277,0,0,0,0,0,0,0,0
5.56017,0,0,0,0,0,0,0,0
5.51777,0,0,0,0,0,0,0,0
5.92501,0,0,0,0,0,0,0,0
5.73435,0,0,0,0,0,0,0,0
5.6667,0,0,0,0,0,1,0,0
6.43501,1,0,0,0,0,0,0,0
5.6794,0,0,0,0,0,0,0,0
5.59371,0,0,0,0,0,0,0,0
5.63262,0,0,0,0,0,0,0,0
6.02419,0,0,0,0,0,0,0,0
6.02419,0,0,0,0,0,0,0,0
6.02419,0,0,0,0,0,0,0,0
6.02419,0,0,0,0,0,0,0,0
6.02419,0,0,0,0,0,0,0,0
5.59051,0,0,0,0,0,0,0,0
5.57785,0,0,0,0,0,0,0,0
5.5574,0,0,0,0,0,0,0,0
5.5721,0,0,0,0,0,0,0,0
5.53147,0,0,0,0,0,0,0,0
8.17525,1,0,0,0,0,0,0,0
6.05217,0,0,0,0,0,0,0,0
5.55299,0,0,0,0,0,0,0,0
5.7416,0,0,0,0,0,0,0,0
6.05001,0,0,0,0,0,0,0,0
5.69269,0,0,0,0,0,0,0,0
5.51733,0,0,0,0,0,0,0,0
5.65835,0,0,0,0,0,0,0,0
5.63051,0,0,0,0,0,0,0,0
5.72286,0,0,0,0,0,0,0,0
5.64131,0,0,0,0,0,0,0,0
5.67361,0,0,0,0,0,0,0,0
5.53679,0,0,0,0,0,0,0,0
5.59938,0,0,0,0,0,0,0,0
5.86324,0,0,0,0,0,0,0,0
5.55052,0,0,0,0,0,0,0,0
5.59163,0,0,0,0,0,0,0,0
5.53246,0,0,0,0,0,0,0,0
6.55285,1,0,0,0,0,0,0,0
5.58354,0,0,0,0,0,0,0,0
5.58253,0,0,0,0,0,0,0,0
5.57941,0,0,0,0,0,0,0,0
5.58802,0,0,0,0,0,0,0,0
5.55895,0,0,0,0,0,0,0,0
5.56486,0,0,0,0,0,0,0,0
5.55482,0,0,0,0,0,0,0,0
5.66277,0,0,0,0,0,0,0,0
5.79961,0,0,0,0,0,0,0,1
6.70597,1,0,0,0,0,0,0,0
5.53461,0,0,0,0,0,0,0,0
5.50679,0,0,0,0,0,0,0,0
5.60481,0,0,0,0,0,0,0,0
5.94986,0,0,0,0,0,0,0,0
5.82136,0,0,0,0,0,0,0,0
6.35549,1,0,0,0,0,1,0,0
5.54562,0,0,0,0,0,0,0,0
5.60529,0,0,0,0,0,0,0,0
5.54031,0,0,0,1,0,0,0,0
5.90545,0,0,0,0,0,0,0,0
5.67824,0,0,0,0,0,0,0,0
5.55351,0,0,0,0,0,0,0,0
5.52676,0,0,0,0,0,0,0,0
5.53164,0,0,0,0,0,0,0,0
5.52749,0,0,0,0,0,0,0,0
5.59125,0,0,0,0,0,0,0,0
5.54707,0,0,0,0,0,0,0,0
5.54279,0,0,0,0,0,0,0,0
6.00177,0,0,0,0,0,0,0,0
5.81561,0,0,0,0,0,0,1,0
5.75904,0,0,0,0,0,1,0,0
5.55562,0,0,0,0,0,0,0,0
5.57066,0,0,0,0,0,0,0,0
5.92635,0,0,0,0,0,0,0,0
5.67737,0,0,0,0,0,0,0,0
5.75879,0,0,0,0,0,0,0,0
5.50453,0,0,0,0,0,0,0,0
5.63232,0,0,0,0,0,0,0,0
7.64431,1,0,0,0,0,0,0,0
5.97787,0,0,0,0,0,0,0,0
5.55431,0,0,0,0,0,0,0,0
5.71317,1,0,0,0,0,0,0,0
6.01357,0,0,0,0,0,0,0,0
5.55022,0,0,0,0,0,0,0,0
5.51003,0,0,0,0,0,0,0,0
5.68756,0,0,0,0,0,0,0,0
5.76264,0,0,0,0,0,0,0,0
5.53367,0,0,0,0,0,0,0,0
5.56491,0,0,0,0,0,1,0,0
5.55113,0,0,0,0,0,0,0,0
5.57387,0,0,0,0,0,0,0,0
5.60695,0,0,0,0,0,0,0,0
6.38194,0,0,0,0,0,0,0,0
5.57142,0,0,0,0,0,0,0,0
5.75694,0,0,0,0,0,0,1,0
6.12533,1,0,0,0,0,0,0,0
6.45328,1,0,0,1,0,0,0,0
5.52644,0,0,0,0,0,0,0,0
5.62078,0,0,0,0,0,0,0,0
6.13692,0,0,0,0,0,0,0,0
5.64487,0,0,0,0,0,0,0,0
5.95263,1,0,0,0,0,0,0,0
6.09819,0,0,0,0,0,0,0,0
6.15972,0,0,0,0,0,0,0,0
5.50374,0,0,0,0,0,0,0,0
6.32168,0,0,1,0,0,0,0,0
5.76645,0,0,0,0,0,0,0,0
5.90234,0,0,0,0,0,0,0,0
5.55577,0,0,0,0,0,0,0,0
5.54662,0,0,0,0,0,0,0,0
5.55013,0,0,0,0,0,0,0,0
5.58942,0,0,0,0,0,1,0,0
5.52404,0,0,0,0,0,0,0,0
5.6222,0,0,0,0,0,0,0,0
5.54332,0,0,0,0,0,0,0,0
5.5365,0,0,0,0,0,0,0,0
5.52767,0,0,0,0,0,0,0,0
5.68706,0,0,0,0,0,0,0,0
5.67507,0,0,0,0,0,0,0,0
5.63757,0,0,0,0,0,0,0,0
5.6623,0,0,0,0,0,0,0,0
5.79458,0,0,0,0,0,0,0,0
5.54642,0,0,0,0,0,0,0,0
5.52901,0,0,0,0,0,0,0,0
5.59407,0,0,0,0,0,0,0,0
5.64137,0,0,0,0,0,0,0,0
5.53555,0,0,0,0,0,0,0,0
5.53968,0,0,0,0,0,0,0,0
5.51528,0,0,0,0,0,0,0,0
6.49207,1,0,1,0,0,0,0,0
5.79084,0,0,0,0,0,0,0,0
5.80075,0,0,0,0,0,0,0,0
5.85549,0,0,0,0,0,0,0,0
5.65897,0,0,0,0,0,0,0,0
5.97689,0,0,0,0,0,0,0,0
7.51964,1,0,0,1,0,0,0,0
5.57349,0,0,0,0,0,0,0,0
5.69696,0,0,0,0,0,0,0,0
6.69406,1,0,0,0,0,0,0,0
5.586,0,0,0,0,0,0,0,0
5.539,0,0,0,0,0,0,0,0
5.50416,0,0,0,0,0,0,0,0
5.5634,0,0,0,0,0,0,0,0
5.52925,0,0,0,0,0,0,0,0
5.93547,0,0,0,0,0,0,0,0
5.6751,0,0,0,0,0,0,0,0
5.58931,0,0,0,0,0,0,0,0
5.66001,0,0,0,0,0,0,0,0
4.90618,0,0,0,0,0,0,0,0
5.53822,0,0,0,0,0,0,0,0
5.53735,0,0,0,0,0,0,0,0
5.55495,0,0,0,0,0,0,0,0
5.90102,0,0,0,0,0,0,0,0
5.57999,0,0,0,0,0,0,0,0
5.54109,0,0,0,0,0,0,0,0
5.50603,0,0,0,0,0,0,0,0
6.04282,1,0,0,0,0,0,0,0
5.56152,0,0,0,0,0,0,0,0
6.0553,0,0,0,1,0,0,0,0
6.04737,0,0,0,0,0,0,0,0
5.54306,0,0,0,0,0,0,0,0
5.60293,0,0,0,0,0,1,0,0
6.50373,0,0,0,0,0,0,0,0
6.0504,0,0,0,1,0,0,0,0
5.66171,0,0,0,0,0,0,0,0
5.52342,0,0,0,0,0,0,0,0
6.04907,0,0,0,0,0,0,0,0
6.14252,0,0,0,0,0,0,0,0
6.89764,0,0,0,0,0,0,0,0
5.59658,0,0,0,0,0,0,0,0
5.57794,0,0,0,0,0,0,0,0
5.56684,0,0,0,0,0,0,0,0
5.52337,0,0,0,0,0,0,0,0
6.24627,0,0,0,0,0,0,0,0
5.85521,0,0,0,0,0,0,0,0
5.52233,0,0,0,0,0,0,0,0
5.58685,0,1,0,0,0,0,0,0
5.68192,0,0,0,0,0,0,0,0
5.61756,0,0,0,0,0,0,0,0
5.53165,0,0,0,0,0,0,0,0
5.69204,0,0,0,0,0,0,0,0
5.62478,0,0,0,0,0,0,0,0
7.02185,0,1,0,0,0,0,0,0
5.62783,0,0,0,0,0,0,0,0
5.51814,0,0,0,0,0,0,0,0
6.00635,0,0,0,0,0,0,0,0
5.96337,0,0,0,0,0,0,0,0
5.97954,0,0,0,0,0,0,0,0
5.54712,0,0,0,0,0,0,0,0
5.52064,0,0,0,0,0,0,0,0
5.53114,0,0,0,0,0,0,0,0
6.69523,1,0,0,0,0,0,0,0
5.60903,0,1,0,0,0,0,0,0
5.68082,0,0,0,0,0,0,0,0
5.91789,0,0,0,0,0,0,0,0
5.47362,0,0,0,0,0,0,0,0
5.63891,0,0,0,0,0,1,0,0
5.62818,0,0,0,0,0,0,0,0
5.69674,0,0,0,0,0,0,0,0
5.82437,0,0,0,0,0,0,0,0
5.59729,0,0,0,0,0,0,0,0
5.55173,0,0,0,0,0,0,0,0
5.68215,0,0,0,0,0,0,0,0
5.58312,0,0,0,0,0,0,0,0
5.54444,0,0,0,0,0,0,0,0
5.7404,0,0,0,0,0,1,0,0
5.78639,0,0,0,0,0,1,0,0
5.50778,0,0,0,0,0,0,0,0
5.67305,0,0,0,0,0,0,0,0
5.79977,0,0,0,0,0,0,0,0
5.73941,0,0,0,0,0,0,0,0
5.55532,0,0,0,0,0,0,0,0
5.52283,0,0,0,0,0,0,0,0
6.52329,1,0,0,0,0,0,0,0
5.61876,0,0,0,0,0,0,0,0
5.54936,0,0,0,0,0,0,0,0
6.14403,0,0,0,0,0,0,0,0
5.63082,0,0,0,0,0,1,0,0
5.85103,0,0,0,0,0,0,0,0
5.64474,0,0,0,0,0,0,0,0
5.82375,0,0,0,0,0,0,0,0
5.79956,0,0,0,0,0,0,0,0
6.19235,0,0,0,0,0,0,0,0
6.2987,0,0,0,0,0,0,0,0
5.78577,1,0,0,0,0,0,0,0
5.5116,0,0,0,0,0,0,0,0
5.5355,0,0,0,0,0,0,0,0
5.86167,0,0,0,0,0,0,0,0
5.55599,0,0,0,0,0,0,0,0
5.52045,0,0,0,0,0,0,0,0
5.57101,0,0,0,0,0,0,0,0
5.60719,0,0,0,0,0,0,0,0
5.57657,0,0,0,0,0,0,0,0
5.58399,0,0,0,0,0,0,0,0
5.55181,0,0,0,0,0,0,0,0
5.55507,0,0,0,0,0,0,0,0
5.54659,0,0,0,0,0,0,0,0
5.57586,0,0,0,0,0,0,0,0
5.63107,0,0,0,0,0,0,0,0
5.80043,0,0,1,0,0,0,0,0
5.54175,0,0,0,0,0,0,0,0
6.34798,1,0,0,1,0,0,0,0
5.5313,0,0,0,0,0,0,0,0
5.53542,0,0,0,0,0,0,0,0
5.53472,0,0,0,0,0,0,0,0
5.58595,0,0,0,0,0,0,0,0
5.72239,0,0,0,0,0,0,0,0
5.53634,0,0,0,0,0,0,0,0
5.57216,0,0,0,0,0,0,0,0
6.18036,1,0,0,0,0,0,0,0
5.46866,0,0,0,0,0,0,0,0
7.06681,1,0,0,0,0,0,0,0
5.68902,0,0,0,0,0,0,0,0
5.65388,0,0,0,0,0,0,0,0
5.71586,0,0,0,0,0,1,0,0
5.67778,0,0,0,1,0,1,0,0
5.66102,1,0,0,0,0,0,0,0
5.56848,0,0,0,0,0,0,0,0
5.53665,0,0,0,0,0,0,0,0
5.86684,0,0,0,0,0,0,0,0
5.86339,0,0,0,0,0,0,0,0
5.56159,0,0,0,0,0,0,0,0
5.80011,0,0,0,0,0,0,0,0
6.06959,1,0,0,0,0,0,0,0
5.52006,0,0,0,0,0,0,0,0
5.85862,0,0,0,0,0,0,0,0
5.6993,1,0,0,0,0,1,0,0
5.66143,0,0,0,0,0,0,0,0
5.60305,0,0,0,0,0,0,0,0
5.7619,0,0,0,0,0,0,0,0
5.55511,0,0,0,0,0,0,0,0
5.55318,0,0,0,0,0,0,0,0
5.79573,0,0,0,0,0,0,0,0
5.96714,0,0,0,0,0,0,0,0
5.62421,0,0,0,0,0,0,0,0
5.71314,0,0,0,0,0,1,0,0
5.55785,0,0,0,0,0,0,0,0
5.72046,0,0,0,0,0,0,0,0
5.79891,0,0,0,0,0,0,0,0
5.42537,0,0,0,0,0,0,0,0
5.94355,0,0,0,0,0,0,0,0
5.61783,0,0,0,0,0,0,0,0
5.57169,0,0,0,0,0,0,0,0
5.99451,0,0,0,0,0,0,0,0
5.57332,0,0,0,0,0,0,0,0
5.53457,0,0,0,0,0,0,0,0
5.60584,0,0,0,0,0,0,0,0
5.59822,0,0,0,0,0,0,0,0
5.59087,0,0,0,0,0,0,0,0
5.59075,0,0,0,0,0,0,0,0
5.59525,0,0,0,0,0,0,0,0
5.54661,0,0,0,0,0,1,0,0
5.58401,0,0,0,0,0,0,0,0
6.00559,0,0,0,0,0,0,0,0
5.7231,0,0,0,0,0,0,0,0
6.14935,0,0,0,0,0,0,0,0
5.81987,0,0,0,0,0,0,0,0
5.54428,0,0,0,0,0,0,0,0
5.5451,0,0,0,0,0,0,0,0
5.58316,0,0,0,0,0,0,0,0
5.55763,0,0,0,0,0,0,0,0
5.80548,0,0,0,0,0,0,0,0
6.48089,1,0,0,0,0,0,0,0
5.67734,0,0,0,0,0,0,0,0
5.57098,0,0,0,0,0,1,0,0
5.66736,0,0,0,0,0,0,0,0
5.67908,0,0,0,0,0,0,0,0
5.70244,0,0,0,0,0,0,0,0
7.35956,1,0,0,0,0,0,0,0
5.58611,0,0,0,0,0,0,0,0
5.47366,0,0,0,0,0,0,0,0
5.51671,0,0,0,0,0,0,0,0
6.08203,0,0,0,0,0,0,0,0
5.57707,0,0,0,0,0,0,0,0
5.58832,0,0,0,0,0,0,0,0
5.55826,0,0,0,0,0,0,0,0
6.62013,0,0,0,0,0,0,0,0
5.5709,0,0,0,0,0,0,0,0
5.52958,0,0,0,0,0,0,0,0
5.5228,0,0,0,0,0,0,0,0
6.34575,0,0,1,0,0,0,0,0
6.02903,0,0,0,1,0,0,0,0
5.61382,0,0,0,0,0,0,0,0
5.61696,0,0,0,0,0,0,0,0
5.62613,0,0,0,0,0,0,0,0
5.52446,0,0,0,0,0,0,0,0
5.53246,0,0,0,0,0,0,0,0
5.52885,0,0,0,0,0,0,0,0
5.55201,0,0,0,0,0,0,0,0
5.55988,0,0,0,0,0,0,0,0
5.54047,0,0,0,0,0,0,0,0
5.55835,0,0,0,0,0,0,0,0
5.83459,0,0,0,0,0,0,0,0
5.51646,0,0,0,0,0,0,0,0
5.9188,0,0,0,0,0,0,0,0
5.50959,0,0,0,0,0,0,0,0
5.59525,0,0,0,0,0,0,0,0
5.52501,0,0,0,0,0,0,0,0
5.58593,0,0,0,0,0,0,0,0
5.48912,0,0,0,0,0,0,0,0
5.56069,0,0,0,0,0,0,0,0
6.76071,0,0,1,0,0,0,0,0
5.60515,0,0,0,0,0,0,0,0
5.53798,0,0,0,0,0,0,0,0
5.87644,0,0,0,0,0,0,0,0
5.90314,0,0,0,0,0,0,0,0
6.63061,0,0,1,0,0,0,0,0
5.54924,0,0,0,0,0,0,0,0
5.72132,0,0,0,0,0,0,0,0
5.79624,0,0,0,0,0,0,0,0
6.24627,0,0,0,0,0,0,0,0
5.58549,0,0,0,0,0,0,0,0
5.64436,0,0,0,0,0,0,0,0
5.54008,0,0,0,0,0,0,0,0
6.11385,0,0,0,0,0,0,0,0
6.02371,0,1,0,0,0,0,0,0
5.51434,0,0,0,0,0,0,0,0
6.18548,0,0,0,0,0,0,0,0
5.56723,0,0,0,0,0,0,0,0
6.01724,0,0,0,0,0,0,0,0
6.47711,0,0,1,0,0,0,0,0
5.63521,0,0,0,0,0,0,0,0
5.50892,0,0,0,0,0,0,0,0
5.55542,0,0,0,0,0,0,0,0
5.75371,0,0,0,0,0,0,0,0
5.55205,0,0,0,0,0,0,0,0
5.55625,0,0,0,0,0,0,0,0
5.51674,0,0,0,0,0,0,0,0
5.54232,0,0,0,0,0,0,0,0
6.70275,0,0,0,0,1,1,0,0
5.51599,0,0,0,0,0,0,0,0
5.4993,0,0,0,0,0,0,0,0
5.98631,1,0,0,0,0,0,0,0
